op,elapsedTime,diskIOBytes
StoreSetObject,10750,1383
StoreSetObject,9500,1383
StoreSetObject,12166,1383
StoreSetObject,10458,1383
StoreSetObject,9958,1383
StoreSetObject,13708,1383
StoreSetObject,11042,1383
StoreSetObject,15458,1383
StoreSetObject,9917,1383
StoreSetObject,135292,8099
StoreSetObject,16500,448
StoreSetObject,198666,9902
StoreSetObject,14417,441
StoreSetObject,13500,483
StoreSetObject,17125,773
StoreSetObject,10959,437
StoreSetObject,16917,773
StoreSetObject,19416,777
StoreSetObject,24250,865
StoreSetObject,94000,863
StoreSetObject,21083,445
StoreSetObject,264250,8702
StoreDeleteObject,3667,0
StoreDeleteObject,2917,0
StoreDeleteObject,2750,0
StoreDeleteObject,2583,0
StoreDeleteObject,2834,0
StoreDeleteObject,2750,0
StoreDeleteObject,2750,0
StoreDeleteObject,5042,0
StoreDeleteObject,2708,0
StoreDeleteObject,4583,0
StoreDeleteObject,2792,0
StoreDeleteObject,2750,0
StoreDeleteObject,2708,0
StoreDeleteObject,2625,0
StoreDeleteObject,2792,0
StoreDeleteObject,2834,0
StoreDeleteObject,2500,0
StoreDeleteObject,2500,0
StoreDeleteObject,3875,0
StoreDeleteObject,5416,0
StoreDeleteObject,2708,0
StoreDeleteObject,2750,0
StoreDeleteObject,2667,0
StoreDeleteObject,2750,0
StoreDeleteObject,2750,0
StoreDeleteObject,2584,0
StoreDeleteObject,2625,0
StoreDeleteObject,2542,0
StoreDeleteObject,4083,0
StoreDeleteObject,2667,0
StoreDeleteObject,2917,0
StoreDeleteObject,2833,0
StoreDeleteObject,2833,0
StoreDeleteObject,3417,0
StoreDeleteObject,3000,0
StoreDeleteObject,2667,0
StoreDeleteObject,2750,0
StoreDeleteObject,2750,0
StoreDeleteObject,2792,0
StoreDeleteObject,3792,0
StoreDeleteObject,2708,0
StoreDeleteObject,42750,0
StoreDeleteObject,2708,0
StoreDeleteObject,2792,0
StoreDeleteObject,2625,0
StoreDeleteObject,2708,0
StoreDeleteObject,3084,0
StoreDeleteObject,2666,0
StoreDeleteObject,2875,0
StoreDeleteObject,4042,0
StoreDeleteObject,2708,0
StoreSetPackageRealm,7791,77
StoreSetObject,29333,873
StoreSetObject,18833,1383
StoreSetObject,19000,655
StoreSetObject,21625,873
StoreSetObject,19042,873
StoreSetObject,20708,873
StoreSetObject,19000,870
StoreSetObject,18334,871
StoreSetObject,17292,869
StoreSetObject,15791,1381
StoreSetObject,14166,1383
StoreSetObject,12417,1383
StoreSetObject,14125,1383
StoreSetObject,11291,1383
StoreSetObject,11084,1383
StoreSetObject,13833,1383
StoreSetObject,10750,1383
StoreSetObject,10833,1383
StoreSetObject,13625,1383
StoreSetObject,12041,1383
StoreSetObject,19542,1383
StoreSetObject,11250,1383
StoreSetObject,12291,1383
StoreSetObject,13416,1383
StoreSetObject,12083,1383
StoreSetObject,11375,1383
StoreSetObject,14542,1383
StoreSetObject,11625,1383
StoreSetObject,11291,1383
StoreSetObject,13417,1383
StoreSetObject,11250,1383
StoreSetObject,11917,1383
StoreSetObject,15250,1383
StoreSetObject,10500,1383
StoreSetObject,14208,1383
StoreSetObject,11917,1383
StoreSetObject,12209,1383
StoreSetObject,13959,1383
StoreSetObject,11667,1383
StoreSetObject,11041,1383
StoreSetObject,14292,1383
StoreSetObject,12333,1383
StoreSetObject,16916,1383
StoreSetObject,11167,1383
StoreSetObject,12083,1383
StoreSetObject,10917,1383
StoreSetObject,15083,1383
StoreSetObject,11958,1383
StoreSetObject,13750,1383
StoreSetObject,11792,1383
StoreSetObject,11083,1383
StoreSetObject,14083,1383
StoreSetObject,10542,1383
StoreSetObject,11542,1383
StoreSetObject,16250,1383
StoreSetObject,10666,1383
StoreSetObject,147084,8275
StoreSetObject,16791,448
StoreSetObject,195459,10119
StoreSetObject,14250,441
StoreSetObject,13209,483
StoreSetObject,19833,773
StoreSetObject,12125,437
StoreSetObject,16959,773
StoreSetObject,20875,777
StoreSetObject,22041,865
StoreSetObject,19250,863
StoreSetObject,11417,445
StoreSetObject,184000,8702
StoreDeleteObject,4958,0
StoreDeleteObject,2875,0
StoreDeleteObject,2958,0
StoreDeleteObject,2750,0
StoreDeleteObject,2791,0
StoreDeleteObject,5459,0
StoreDeleteObject,2791,0
StoreDeleteObject,2625,0
StoreDeleteObject,2667,0
StoreDeleteObject,2666,0
StoreDeleteObject,3166,0
StoreDeleteObject,2542,0
StoreDeleteObject,2833,0
StoreDeleteObject,2750,0
StoreDeleteObject,2708,0
StoreDeleteObject,2500,0
StoreDeleteObject,3459,0
StoreDeleteObject,2667,0
StoreDeleteObject,2458,0
StoreDeleteObject,2667,0
StoreDeleteObject,2583,0
StoreDeleteObject,2708,0
StoreDeleteObject,2583,0
StoreDeleteObject,2750,0
StoreDeleteObject,2875,0
StoreDeleteObject,2500,0
StoreDeleteObject,2458,0
StoreDeleteObject,2584,0
StoreDeleteObject,2792,0
StoreDeleteObject,2500,0
StoreDeleteObject,2875,0
StoreDeleteObject,2834,0
StoreDeleteObject,2500,0
StoreDeleteObject,2667,0
StoreDeleteObject,2458,0
StoreDeleteObject,2541,0
StoreDeleteObject,2459,0
StoreDeleteObject,3375,0
StoreDeleteObject,2583,0
StoreDeleteObject,2458,0
StoreDeleteObject,2416,0
StoreDeleteObject,2542,0
StoreDeleteObject,2542,0
StoreDeleteObject,2750,0
StoreDeleteObject,2375,0
StoreDeleteObject,2500,0
StoreDeleteObject,2417,0
StoreDeleteObject,2500,0
StoreDeleteObject,2584,0
StoreDeleteObject,2500,0
StoreDeleteObject,2500,0
StoreDeleteObject,2458,0
StoreSetPackageRealm,6167,77
StoreSetObject,24500,873
StoreSetObject,12042,1383
StoreSetObject,15250,655
StoreSetObject,18583,873
StoreSetObject,22041,873
StoreSetObject,19500,873
StoreSetObject,18583,870
StoreSetObject,20167,871
StoreSetObject,23084,869
StoreSetObject,12916,1381
StoreSetObject,11708,1383
StoreSetObject,13833,1383
StoreSetObject,11875,1383
StoreSetObject,10667,1383
StoreSetObject,13834,1383
StoreSetObject,9917,1383
StoreSetObject,11041,1383
StoreSetObject,13458,1383
StoreSetObject,11167,1383
StoreSetObject,11250,1383
StoreSetObject,15166,1383
StoreSetObject,11625,1383
StoreSetObject,13042,1383
StoreSetObject,11625,1383
StoreSetObject,11500,1383
StoreSetObject,13958,1383
StoreSetObject,11500,1383
StoreSetObject,12583,1383
StoreSetObject,13917,1383
StoreSetObject,11208,1383
StoreSetObject,12000,1383
StoreSetObject,16125,1383
StoreSetObject,11666,1383
StoreSetObject,11042,1383
StoreSetObject,13000,1383
StoreSetObject,11292,1383
StoreSetObject,13959,1383
StoreSetObject,11916,1383
StoreSetObject,11208,1383
StoreSetObject,12834,1383
StoreSetObject,10541,1383
StoreSetObject,10583,1383
StoreSetObject,15167,1383
StoreSetObject,19750,1383
StoreSetObject,10958,1383
StoreSetObject,13375,1383
StoreSetObject,11584,1383
StoreSetObject,10958,1383
StoreSetObject,13209,1383
StoreSetObject,11375,1383
StoreSetObject,10292,1383
StoreSetObject,13125,1383
StoreSetObject,10875,1383
StoreSetObject,14791,1383
StoreSetObject,13709,1383
StoreSetObject,10333,1383
StoreSetObject,13459,1383
StoreSetObject,133417,8451
StoreSetObject,14000,448
StoreSetObject,181542,10336
StoreSetObject,16417,441
StoreSetObject,19333,483
StoreSetObject,17791,773
StoreSetObject,11625,437
StoreSetObject,16917,773
StoreSetObject,18750,777
StoreSetObject,21709,865
StoreSetObject,19250,863
StoreSetObject,11667,445
StoreSetObject,173625,8702
StoreDeleteObject,2834,0
StoreDeleteObject,2792,0
StoreDeleteObject,2541,0
StoreDeleteObject,2541,0
StoreDeleteObject,2542,0
StoreDeleteObject,2625,0
StoreDeleteObject,2792,0
StoreDeleteObject,2666,0
StoreDeleteObject,2500,0
StoreDeleteObject,2917,0
StoreDeleteObject,2792,0
StoreDeleteObject,2500,0
StoreDeleteObject,2542,0
StoreDeleteObject,2625,0
StoreDeleteObject,2750,0
StoreDeleteObject,2542,0
StoreDeleteObject,2666,0
StoreDeleteObject,2625,0
StoreDeleteObject,2708,0
StoreDeleteObject,2875,0
StoreDeleteObject,5208,0
StoreDeleteObject,2500,0
StoreDeleteObject,2584,0
StoreDeleteObject,2625,0
StoreDeleteObject,2833,0
StoreDeleteObject,2375,0
StoreDeleteObject,2417,0
StoreDeleteObject,2541,0
StoreDeleteObject,2417,0
StoreDeleteObject,2500,0
StoreDeleteObject,2417,0
StoreDeleteObject,2584,0
StoreDeleteObject,2583,0
StoreDeleteObject,2417,0
StoreDeleteObject,2500,0
StoreDeleteObject,2292,0
StoreDeleteObject,2458,0
StoreDeleteObject,2625,0
StoreDeleteObject,2958,0
StoreDeleteObject,2708,0
StoreDeleteObject,2750,0
StoreDeleteObject,2750,0
StoreDeleteObject,2583,0
StoreDeleteObject,2542,0
StoreDeleteObject,2500,0
StoreDeleteObject,2458,0
StoreDeleteObject,2500,0
StoreDeleteObject,2417,0
StoreDeleteObject,2375,0
StoreDeleteObject,2500,0
StoreDeleteObject,2584,0
StoreDeleteObject,2625,0
StoreSetPackageRealm,5875,77
StoreDeleteObject,2500,0
StoreSetObject,12375,1383
StoreSetObject,18166,655
StoreSetObject,20167,873
StoreSetObject,18958,873
StoreSetObject,19375,873
StoreSetObject,23167,873
StoreSetObject,19833,870
StoreSetObject,27708,871
StoreSetObject,19708,869
StoreSetObject,14166,1381
StoreSetObject,11875,1383
StoreSetObject,11834,1383
StoreSetObject,14000,1383
StoreSetObject,11542,1383
StoreSetObject,12375,1383
StoreSetObject,13250,1383
StoreSetObject,12291,1383
StoreSetObject,16291,1383
StoreSetObject,18250,1383
StoreSetObject,13083,1383
StoreSetObject,14125,1383
StoreSetObject,11042,1383
StoreSetObject,11459,1383
StoreSetObject,14167,1383
StoreSetObject,11291,1383
StoreSetObject,10708,1383
StoreSetObject,13166,1383
StoreSetObject,11042,1383
StoreSetObject,11167,1383
StoreSetObject,15958,1383
StoreSetObject,11333,1383
StoreSetObject,13167,1383
StoreSetObject,15083,1383
StoreSetObject,12167,1383
StoreSetObject,15000,1383
StoreSetObject,12792,1383
StoreSetObject,12458,1383
StoreSetObject,14958,1383
StoreSetObject,14834,1383
StoreSetObject,12250,1383
StoreSetObject,18209,1383
StoreSetObject,13542,1383
StoreSetObject,14125,1383
StoreSetObject,16041,1383
StoreSetObject,12958,1383
StoreSetObject,13333,1383
StoreSetObject,15666,1383
StoreSetObject,11834,1383
StoreSetObject,14000,1383
StoreSetObject,12375,1383
StoreSetObject,11417,1383
StoreSetObject,19292,1383
StoreSetObject,12334,1383
StoreSetObject,24959,1383
StoreSetObject,15375,1383
StoreSetObject,13167,1383
StoreSetObject,11625,1383
StoreSetObject,16500,1383
StoreSetObject,159250,8627
StoreSetObject,13583,448
StoreSetObject,185167,10553
StoreSetObject,13125,441
StoreSetObject,12958,483
StoreSetObject,17500,773
StoreSetObject,16416,437
StoreSetObject,20834,777
StoreSetObject,19625,865
StoreSetObject,19583,863
StoreSetObject,12208,445
StoreSetObject,179250,8702
StoreDeleteObject,3042,0
StoreDeleteObject,2709,0
StoreDeleteObject,2958,0
StoreDeleteObject,2458,0
StoreDeleteObject,2875,0
StoreDeleteObject,3125,0
StoreDeleteObject,2834,0
StoreDeleteObject,2667,0
StoreDeleteObject,2500,0
StoreDeleteObject,2791,0
StoreDeleteObject,5417,0
StoreDeleteObject,2667,0
StoreDeleteObject,2625,0
StoreDeleteObject,2542,0
StoreDeleteObject,2583,0
StoreDeleteObject,2583,0
StoreDeleteObject,2583,0
StoreDeleteObject,2583,0
StoreDeleteObject,2709,0
StoreDeleteObject,2583,0
StoreDeleteObject,2458,0
StoreDeleteObject,2875,0
StoreDeleteObject,2500,0
StoreDeleteObject,3750,0
StoreDeleteObject,2541,0
StoreDeleteObject,2708,0
StoreDeleteObject,2834,0
StoreDeleteObject,2667,0
StoreDeleteObject,2500,0
StoreDeleteObject,2375,0
StoreDeleteObject,2708,0
StoreDeleteObject,2583,0
StoreDeleteObject,2625,0
StoreDeleteObject,2583,0
StoreDeleteObject,2666,0
StoreDeleteObject,2709,0
StoreDeleteObject,2709,0
StoreDeleteObject,3000,0
StoreDeleteObject,2583,0
StoreDeleteObject,2625,0
StoreDeleteObject,2750,0
StoreDeleteObject,2584,0
StoreDeleteObject,2541,0
StoreDeleteObject,2334,0
StoreDeleteObject,2625,0
StoreDeleteObject,2458,0
StoreDeleteObject,2625,0
StoreDeleteObject,2584,0
StoreDeleteObject,2625,0
StoreDeleteObject,2584,0
StoreDeleteObject,2459,0
StoreDeleteObject,2625,0
StoreDeleteObject,2708,0
StoreDeleteObject,2583,0
StoreSetPackageRealm,5500,77
StoreSetObject,27292,873
StoreSetObject,13000,1383
StoreSetObject,15458,655
StoreSetObject,19834,873
StoreSetObject,23667,873
StoreSetObject,20125,873
StoreSetObject,18833,873
StoreSetObject,18834,870
StoreSetObject,21792,871
StoreSetObject,22417,869
StoreSetObject,12666,1381
StoreSetObject,11709,1383
StoreSetObject,13750,1383
StoreSetObject,17041,773
StoreSetObject,11625,1383
StoreSetObject,10875,1383
StoreSetObject,13958,1383
StoreSetObject,235875,1383
StoreSetObject,73666,1383
StoreSetObject,51542,1383
StoreSetObject,47666,1383
StoreSetObject,45875,1383
StoreSetObject,35959,1383
StoreSetObject,37333,1383
StoreSetObject,47917,1383
StoreSetObject,33000,1383
StoreSetObject,36459,1383
StoreSetObject,45500,1383
StoreSetObject,34833,1383
StoreSetObject,36417,1383
StoreSetObject,44667,1383
StoreSetObject,40042,1383
StoreSetObject,89625,1383
StoreSetObject,67542,1383
StoreSetObject,86167,1383
StoreSetObject,16583,1383
StoreSetObject,12042,1383
StoreSetObject,10791,1383
StoreSetObject,14917,1383
StoreSetObject,10875,1383
StoreSetObject,11458,1383
StoreSetObject,15041,1383
StoreSetObject,11292,1383
StoreSetObject,10334,1383
StoreSetObject,14042,1383
StoreSetObject,11125,1383
StoreSetObject,12542,1383
StoreSetObject,12125,1383
StoreSetObject,10416,1383
StoreSetObject,14834,1383
StoreSetObject,11125,1383
StoreSetObject,9917,1383
StoreSetObject,14208,1383
StoreSetObject,11541,1383
StoreSetObject,11833,1383
StoreSetObject,12166,1383
StoreSetObject,19792,1383
StoreSetObject,10709,1383
StoreSetObject,13125,1383
StoreSetObject,10917,1383
StoreSetObject,14250,1383
StoreSetObject,138167,8803
StoreSetObject,17167,448
StoreSetObject,184958,10770
StoreSetObject,20208,441
StoreSetObject,12292,483
StoreSetObject,20375,773
StoreSetObject,16958,773
StoreSetObject,10917,437
StoreSetObject,16958,777
StoreSetObject,21167,865
StoreSetObject,18875,863
StoreSetObject,12125,445
StoreSetObject,180125,8702
StoreDeleteObject,4167,0
StoreDeleteObject,2958,0
StoreDeleteObject,2667,0
StoreDeleteObject,2958,0
StoreDeleteObject,2334,0
StoreDeleteObject,2500,0
StoreDeleteObject,2666,0
StoreDeleteObject,2709,0
StoreDeleteObject,2375,0
StoreDeleteObject,2333,0
StoreDeleteObject,2458,0
StoreDeleteObject,2666,0
StoreDeleteObject,2916,0
StoreDeleteObject,2667,0
StoreDeleteObject,2458,0
StoreDeleteObject,2542,0
StoreDeleteObject,5125,0
StoreDeleteObject,2709,0
StoreDeleteObject,2458,0
StoreDeleteObject,2459,0
StoreDeleteObject,2458,0
StoreDeleteObject,2541,0
StoreDeleteObject,2625,0
StoreDeleteObject,2500,0
StoreDeleteObject,2541,0
StoreDeleteObject,2333,0
StoreDeleteObject,2291,0
StoreDeleteObject,2417,0
StoreDeleteObject,2250,0
StoreDeleteObject,2333,0
StoreDeleteObject,2375,0
StoreDeleteObject,2333,0
StoreDeleteObject,2416,0
StoreDeleteObject,2500,0
StoreDeleteObject,2542,0
StoreDeleteObject,2208,0
StoreDeleteObject,2459,0
StoreDeleteObject,2458,0
StoreDeleteObject,2292,0
StoreDeleteObject,2417,0
StoreDeleteObject,4750,0
StoreDeleteObject,2500,0
StoreDeleteObject,2416,0
StoreDeleteObject,2209,0
StoreDeleteObject,2833,0
StoreDeleteObject,2333,0
StoreDeleteObject,2291,0
StoreDeleteObject,2375,0
StoreDeleteObject,2333,0
StoreDeleteObject,2541,0
StoreDeleteObject,2500,0
StoreDeleteObject,2458,0
StoreDeleteObject,2541,0
StoreDeleteObject,2542,0
StoreDeleteObject,2500,0
StoreDeleteObject,2459,0
StoreSetPackageRealm,5708,77
StoreSetObject,21041,873
StoreSetObject,17167,1383
StoreSetObject,14541,655
StoreSetObject,18625,873
StoreSetObject,18000,873
StoreSetObject,20667,873
StoreSetObject,19584,873
StoreSetObject,21541,870
StoreSetObject,28417,871
StoreSetObject,30792,869
StoreSetObject,11500,1383
StoreSetObject,12125,1381
StoreSetObject,13959,1383
StoreSetObject,12958,1383
StoreSetObject,11208,1383
StoreSetObject,13750,1383
StoreSetObject,11542,1383
StoreSetObject,12333,1383
StoreSetObject,13875,1383
StoreSetObject,12333,1383
StoreSetObject,14917,1383
StoreSetObject,11833,1383
StoreSetObject,10708,1383
StoreSetObject,13458,1383
StoreSetObject,11333,1383
StoreSetObject,12375,1383
StoreSetObject,14000,1383
StoreSetObject,13042,1383
StoreSetObject,12417,1383
StoreSetObject,14167,1383
StoreSetObject,11917,1383
StoreSetObject,11666,1383
StoreSetObject,16625,1383
StoreSetObject,12416,1383
StoreSetObject,13458,1383
StoreSetObject,12125,1383
StoreSetObject,12000,1383
StoreSetObject,13916,1383
StoreSetObject,11541,1383
StoreSetObject,11708,1383
StoreSetObject,14042,1383
StoreSetObject,12333,1383
StoreSetObject,11167,1383
StoreSetObject,16334,1383
StoreSetObject,11333,1383
StoreSetObject,13875,1383
StoreSetObject,11625,1383
StoreSetObject,12666,1383
StoreSetObject,14209,1383
StoreSetObject,16833,1383
StoreSetObject,11708,1383
StoreSetObject,14958,1383
StoreSetObject,11959,1383
StoreSetObject,11542,1383
StoreSetObject,16292,1383
StoreSetObject,17125,1383
StoreSetObject,14750,1383
StoreSetObject,14583,1383
StoreSetObject,10792,1383
StoreSetObject,13833,1383
StoreSetObject,12916,1383
StoreSetObject,147042,8979
StoreSetObject,13083,448
StoreSetObject,192334,10987
StoreSetObject,13625,441
StoreSetObject,12667,483
StoreSetObject,17792,773
StoreSetObject,11750,437
StoreSetObject,21875,773
StoreSetObject,17041,777
StoreSetObject,19750,865
StoreSetObject,18833,863
StoreSetObject,12209,445
StoreSetObject,171291,8702
StoreDeleteObject,3042,0
StoreDeleteObject,2834,0
StoreDeleteObject,2416,0
StoreDeleteObject,2666,0
StoreDeleteObject,2542,0
StoreDeleteObject,2584,0
StoreDeleteObject,2916,0
StoreDeleteObject,2584,0
StoreDeleteObject,2417,0
StoreDeleteObject,2584,0
StoreDeleteObject,2750,0
StoreDeleteObject,2458,0
StoreDeleteObject,2708,0
StoreDeleteObject,2542,0
StoreDeleteObject,2542,0
StoreDeleteObject,2625,0
StoreDeleteObject,2708,0
StoreDeleteObject,2666,0
StoreDeleteObject,2500,0
StoreDeleteObject,2584,0
StoreDeleteObject,2708,0
StoreDeleteObject,2458,0
StoreDeleteObject,2667,0
StoreDeleteObject,3042,0
StoreDeleteObject,2708,0
StoreDeleteObject,2375,0
StoreDeleteObject,2417,0
StoreDeleteObject,3000,0
StoreDeleteObject,2750,0
StoreDeleteObject,2375,0
StoreDeleteObject,2417,0
StoreDeleteObject,2625,0
StoreDeleteObject,2416,0
StoreDeleteObject,2666,0
StoreDeleteObject,2458,0
StoreDeleteObject,2792,0
StoreDeleteObject,2459,0
StoreDeleteObject,2458,0
StoreDeleteObject,2625,0
StoreDeleteObject,2458,0
StoreDeleteObject,2375,0
StoreDeleteObject,2666,0
StoreDeleteObject,2625,0
StoreDeleteObject,2583,0
StoreDeleteObject,2583,0
StoreDeleteObject,2500,0
StoreDeleteObject,2458,0
StoreDeleteObject,2542,0
StoreDeleteObject,2708,0
StoreDeleteObject,2667,0
StoreDeleteObject,6209,0
StoreDeleteObject,2625,0
StoreDeleteObject,2583,0
StoreDeleteObject,2583,0
StoreDeleteObject,2417,0
StoreDeleteObject,2625,0
StoreDeleteObject,2584,0
StoreSetPackageRealm,5542,77
StoreSetObject,14250,1383
StoreSetObject,15583,655
StoreSetObject,20667,871
StoreSetObject,22125,872
StoreSetObject,18958,871
StoreSetObject,18875,869
StoreSetObject,13500,1381
StoreSetObject,15625,1383
StoreSetObject,11000,1383
StoreSetObject,14291,1383
StoreSetObject,11292,1383
StoreSetObject,11500,1383
StoreSetObject,15666,1383
StoreSetObject,11000,1383
StoreSetObject,11416,1383
StoreSetObject,14000,1383
StoreSetObject,10583,1383
StoreSetObject,11250,1383
StoreSetObject,16167,1383
StoreSetObject,10709,1383
StoreSetObject,11333,1383
StoreSetObject,14125,1383
StoreSetObject,10791,1383
StoreSetObject,14125,1383
StoreSetObject,11458,1383
StoreSetObject,11458,1383
StoreSetObject,13333,1383
StoreSetObject,11542,1383
StoreSetObject,10250,1383
StoreSetObject,15250,1383
StoreSetObject,11125,1383
StoreSetObject,11125,1383
StoreSetObject,13834,1383
StoreSetObject,11625,1383
StoreSetObject,11417,1383
StoreSetObject,15000,1383
StoreSetObject,12500,1383
StoreSetObject,13333,1383
StoreSetObject,11417,1383
StoreSetObject,11750,1383
StoreSetObject,13750,1383
StoreSetObject,11917,1383
StoreSetObject,11250,1383
StoreSetObject,13500,1383
StoreSetObject,10083,1383
StoreSetObject,10625,1383
StoreSetObject,13833,1383
StoreSetObject,11000,1383
StoreSetObject,11917,1383
StoreSetObject,14167,1383
StoreSetObject,11458,1383
StoreSetObject,11042,1383
StoreSetObject,14750,1383
StoreSetObject,11542,1383
StoreSetObject,14208,1383
StoreSetObject,11500,1383
StoreSetObject,10792,1383
StoreSetObject,15042,1383
StoreSetObject,148541,9155
StoreSetObject,13083,448
StoreSetObject,196708,11204
StoreSetObject,12666,441
StoreSetObject,12875,483
StoreSetObject,16417,773
StoreSetObject,11583,437
StoreSetObject,18875,773
StoreSetObject,18458,777
StoreSetObject,19792,865
StoreSetObject,19750,863
StoreSetObject,27125,445
StoreSetObject,176750,8702
StoreDeleteObject,3042,0
StoreDeleteObject,2709,0
StoreDeleteObject,2750,0
StoreDeleteObject,2958,0
StoreDeleteObject,2750,0
StoreDeleteObject,2667,0
StoreDeleteObject,2666,0
StoreDeleteObject,2584,0
StoreDeleteObject,3000,0
StoreDeleteObject,2542,0
StoreDeleteObject,2542,0
StoreDeleteObject,2542,0
